Timestamp,RADIATION,TEMP,HUMIDITY_h
2005-09-15,305.425,20.166666666666668,68.0
2005-09-16,20915.763461538463,20.820833333333333,69.89583333333333
2005-09-17,15135.188461538462,21.412499999999998,74.10416666666667
2005-09-18,5073.548076923077,18.427083333333332,86.4375
2005-09-19,4975.65,18.243750000000002,83.625
2005-09-20,16544.4,21.075,73.9375
2005-09-21,24550.05,19.822916666666668,62.9375
2005-09-22,19074.425,19.191666666666666,67.6875
2005-09-23,10047.325,18.96875,74.66666666666667
2005-09-24,14647.725,19.660416666666666,76.29166666666667
2005-09-25,12965.01,21.329166666666666,73.41666666666667
2005-09-26,6641.39,17.970833333333335,88.04166666666667
2005-09-27,3350.7999999999997,14.393749999999999,88.1875
2005-09-28,6291.025,13.483333333333334,83.91666666666667
2005-09-29,13516.625,14.939583333333333,75.16666666666667
2005-09-30,19317.525,15.8125,70.33333333333333
2005-10-01,19374.975,16.5,72.89583333333333
2005-10-02,14393.35,17.349999999999998,74.16666666666667
2005-10-03,12689.575,17.599999999999998,72.64583333333333
2005-10-04,14531.325,17.958333333333332,75.33333333333333
2005-10-05,17184.225000000002,19.5,71.95833333333333
2005-10-06,17588.26785714286,20.447916666666668,76.27083333333333
2005-10-07,21135.257142857143,20.214583333333334,74.41666666666667
2005-10-08,27568.675,18.787499999999998,67.45833333333333
2005-10-09,26098.725000000002,17.683333333333334,69.33333333333333
2005-10-10,26546.1,17.964583333333334,70.41666666666667
2005-10-11,26734.25,18.875,69.39583333333333
2005-10-12,27909.825,18.464583333333334,68.3125
2005-10-13,27975.575,18.729166666666668,67.5
2005-10-14,26849.125,19.779166666666665,67.04166666666667
2005-10-15,26600.475,22.912499999999998,59.416666666666664
2005-10-16,24170.2,22.25208333333333,67.60416666666667
2005-10-17,27028.100000000002,22.3125,58.75
2005-10-18,25139.425,23.02916666666667,53.729166666666664
2005-10-19,4526.4,18.391666666666666,83.75
2005-10-20,20847.05,19.825,73.29166666666667
2005-10-21,26137.7,20.479166666666668,65.08333333333333
2005-10-22,19410.55,20.372916666666665,62.5625
2005-10-23,16615.175,21.179166666666667,70.16666666666667
2005-10-24,17768.024999999998,21.558333333333334,77.41666666666667
2005-10-25,24363.925,22.400000000000002,67.875
2005-10-26,24965.65,23.927083333333332,59.520833333333336
2005-10-27,19082.46923076923,23.35625,75.41666666666667
2005-10-28,20171.602197802196,23.383333333333336,74.66666666666667
2005-10-29,21110.77857142857,21.202083333333334,81.9375
2005-10-30,6855.144976076555,18.141666666666666,92.29166666666667
2005-10-31,14973.597550402814,16.70331300813008,90.71443089430893
2005-11-01,23092.050124729074,17.519603658536585,87.96265243902438
2005-11-02,31210.50269905533,18.33589430894309,85.21087398373983
2005-11-03,39328.955273381594,19.152184959349594,82.45909552845528
2005-11-04,47447.40784770785,19.968475609756098,79.70731707317073
2005-11-05,55565.86042203411,20.784766260162602,76.95553861788618
2005-11-06,63684.31299636037,21.601056910569106,74.20376016260163
2005-11-07,71802.76557068664,22.41734756097561,71.45198170731707
2005-11-08,79921.21814501288,23.233638211382114,68.70020325203252
2005-11-09,11678.0,17.041666666666668,82.83333333333333
2005-11-10,4294.532692307693,15.135416666666666,86.5
2005-11-11,5990.879545454545,14.30625,92.54166666666667
2005-11-12,8448.670454545454,15.65,86.10416666666667
2005-11-13,14315.525,17.710416666666667,82.9375
2005-11-14,17628.725,19.556250000000002,78.10416666666667
2005-11-15,26279.729545454546,19.95625,75.29166666666667
2005-11-16,24047.127272727274,21.208333333333332,76.79166666666667
2005-11-17,17194.81818181818,22.766666666666666,76.70833333333333
2005-11-18,11329.25,21.120833333333334,84.45833333333333
2005-11-19,13250.5375,22.383333333333336,81.04166666666667
2005-11-20,16151.344318181818,20.662499999999998,85.5625
2005-11-21,10018.668181818182,19.166666666666668,87.1875
2005-11-22,10934.172727272728,18.989583333333332,88.20833333333333
2005-11-23,8864.10909090909,19.883333333333333,85.25
2005-11-24,16272.743181818181,21.633333333333336,80.4375
2005-11-25,11073.0,21.195833333333333,83.625
2005-11-26,6886.876428571429,19.820833333333333,91.625
2005-11-27,10965.774863445378,16.533333333333335,89.08333333333333
2005-11-28,15044.673298319327,18.629905913978494,81.20127688172043
2005-11-29,18287.13718487395,18.379556451612903,80.74242831541218
2005-11-30,21529.601071428573,18.12920698924731,80.28357974910395
2005-12-01,24772.064957983195,17.87885752688172,79.8247311827957
