Timestamp,RADIATION,TEMP,HUMIDITY_h
2006-08-30,14394.415384615384,19.89090909090909,55.63636363636363
2006-08-31,24457.69230769231,17.954166666666666,61.708333333333336
2006-09-01,21953.43076923077,19.116666666666667,63.25
2006-09-02,3363.3615384615387,19.658333333333335,73.25
2006-09-03,17272.138461538463,22.71666666666667,64.5
2006-09-04,15728.661538461538,20.379166666666666,74.04166666666667
2006-09-05,4071.4230769230767,15.639583333333334,91.5625
2006-09-06,9112.515384615384,15.2125,80.58333333333333
2006-09-07,8070.392307692307,16.958333333333332,76.58333333333333
2006-09-08,19105.830769230768,18.962500000000002,70.125
2006-09-09,24255.176923076924,18.929166666666667,68.54166666666667
2006-09-10,20279.66153846154,21.425,61.25
2006-09-11,26150.325,23.895833333333332,60.083333333333336
2006-09-12,24151.940384615384,23.7375,62.291666666666664
2006-09-13,26443.659615384615,25.129166666666666,47.416666666666664
2006-09-14,24388.625,25.895833333333332,42.458333333333336
2006-09-15,23967.725,25.95,46.666666666666664
2006-09-16,22276.7,26.120833333333334,47.541666666666664
2006-09-17,17153.425,23.825,68.25
2006-09-18,4686.75,20.091666666666665,88.33333333333333
2006-09-19,9286.825,20.708333333333332,84.25
2006-09-20,13357.55,21.983333333333334,74.16666666666667
2006-09-21,19434.859615384616,24.379166666666666,71.33333333333333
2006-09-22,7445.090384615385,22.116666666666664,73.125
2006-09-23,19380.1,23.179166666666664,76.83333333333333
2006-09-24,7018.825,21.920833333333334,84.25
2006-09-25,11395.425,20.016666666666666,82.79166666666667
2006-09-26,5857.375,18.462500000000002,81.79166666666667
2006-09-27,14260.525,19.0125,72.83333333333333
2006-09-28,25175.649999999998,19.95,67.375
2006-09-29,25247.875,21.545833333333334,67.625
2006-09-30,15867.150000000001,21.958333333333332,69.91666666666667
2006-10-01,11794.825,20.829166666666666,80.41666666666667
2006-10-02,6838.575,20.5,87.375
2006-10-03,16583.575,23.1125,80.29166666666667
2006-10-04,23769.375,23.8875,75.54166666666667
2006-10-05,21618.75,24.629166666666666,73.75
2006-10-06,17507.575,24.920833333333334,73.125
2006-10-07,10808.425,24.2,72.75
2006-10-08,9202.25,23.412499999999998,80.375
2006-10-09,6429.175,21.154166666666665,90.33333333333333
2006-10-10,12646.1,21.604166666666668,86.0
2006-10-11,20127.4,23.870833333333334,70.375
2006-10-12,21701.5,25.108333333333334,66.0
2006-10-13,13171.0,23.445833333333336,88.20833333333333
2006-10-14,15396.45,23.72083333333333,83.79166666666667
2006-10-15,19449.0,24.087500000000002,81.29166666666667
2006-10-16,21072.5,25.425,74.5
2006-10-17,23271.6,25.84166666666667,73.75
2006-10-18,16125.199999999999,24.8125,75.75
2006-10-19,4987.55,20.912499999999998,94.375
2006-10-20,11146.6,20.670833333333334,89.125
2006-10-21,12079.35,19.154166666666665,80.70833333333333
2006-10-22,13488.050000000001,18.912499999999998,76.33333333333333
2006-10-23,10602.075,17.591666666666665,86.83333333333333
2006-10-24,14446.125,19.529166666666665,78.33333333333333
2006-10-25,21953.875,21.462500000000002,72.29166666666667
2006-10-26,29646.675,23.8,68.5
2006-10-27,19540.8,25.683333333333334,66.875
2006-10-28,25241.125,23.34583333333333,71.95833333333333
2006-10-29,31229.225,22.933333333333334,63.666666666666664
2006-10-30,28143.725,24.28333333333333,67.875
2006-10-31,25813.125,25.662499999999998,73.33333333333333
2006-11-01,21088.975,26.4875,71.29166666666667
2006-11-02,21304.675,25.670833333333334,77.54166666666667
2006-11-03,15192.05,24.770833333333332,86.625
2006-11-04,16169.6,24.008333333333336,82.91666666666667
2006-11-05,15424.45,22.71875,75.66666666666667
2006-11-06,17573.649999999998,23.370833333333334,76.0
2006-11-07,17148.35,25.22083333333333,77.375
2006-11-08,14996.975,23.008333333333336,71.20833333333333
2006-11-09,14120.675,20.3625,75.83333333333333
2006-11-10,4687.7,17.349999999999998,91.25
2006-11-11,9804.975,16.608333333333334,91.75
2006-11-12,11968.849999999999,17.120833333333334,86.45833333333333
2006-11-13,16616.4,19.0125,82.25
2006-11-14,7350.2375,19.037499999999998,95.75
2006-11-15,12134.239772727273,20.325,95.08333333333333
2006-11-16,29151.97272727273,24.254166666666666,78.66666666666667
2006-11-17,31175.675,25.741666666666664,73.875
2006-11-18,29607.493181818183,26.25,71.54166666666667
2006-11-19,28332.15681818182,25.795833333333334,74.875
2006-11-20,18540.925,26.133333333333336,78.20833333333333
2006-11-21,18981.975,23.96666666666667,82.95833333333333
2006-11-22,22285.243181818183,24.370833333333334,73.83333333333333
2006-11-23,18727.69090909091,23.97083333333333,79.70833333333333
2006-11-24,21809.53636363636,25.55,76.41666666666667
2006-11-25,24506.345454545455,26.2625,74.125
2006-11-26,23893.4,26.016666666666666,75.20833333333333
2006-11-27,17536.30909090909,26.09166666666667,71.625
2006-11-28,15360.954545454546,25.462500000000002,78.29166666666667
2006-11-29,17568.070454545454,27.066666666666666,73.5
2006-11-30,13843.179545454544,24.099999999999998,90.125
2006-12-01,8865.663636363637,22.462500000000002,91.04166666666667
2006-12-02,22205.99090909091,22.59583333333333,75.45833333333333
2006-12-03,20784.363636363636,23.46666666666667,74.33333333333333
2006-12-04,26126.71818181818,24.775000000000002,72.79166666666667
2006-12-05,20348.30909090909,25.1875,75.4375
2006-12-06,27961.28181818182,26.608333333333334,69.95833333333333
2006-12-07,19894.063636363637,27.608333333333334,66.33333333333333
2006-12-08,13205.281818181818,22.77916666666667,87.5
2006-12-09,21298.78181818182,23.679166666666664,80.25
2006-12-10,9872.709090909091,21.879166666666666,88.41666666666667
