Timestamp,RADIATION,TEMP,HUMIDITY_h
2006-06-10,8704.0,20.855555555555554,58.111111111111114
2006-06-11,7391.099999999999,16.081818181818182,77.5909090909091
2006-06-12,11524.0,17.154166666666665,78.625
2006-06-13,12088.1,16.857142857142858,79.19047619047619
2006-06-14,13949.5440805326,14.94692521572976,89.4206713135088
2006-06-15,15149.210471276101,14.208341530225601,93.57595441460877
2006-06-16,3296.0,20.3,42.142857142857146
2006-06-17,15738.0,16.095833333333335,71.66666666666667
2006-06-18,9414.0,15.666666666666666,77.91666666666667
2006-06-19,10585.7,15.283333333333333,78.41666666666667
2006-06-20,11873.5,15.475,80.0
2006-06-21,12490.03681917715,13.140305719673167,97.42582861105397
2006-06-22,14090.776271464412,12.528665883672135,103.19546551026491
2006-06-23,15883.43091811067,12.09147261718825,109.92124042014534
2006-06-24,1530.2,17.259999999999998,64.6
2006-06-25,13488.2,15.404166666666667,80.83333333333333
2006-06-26,8919.8,16.224999999999998,80.41666666666667
2006-06-27,17033.0,16.616666666666667,74.04166666666667
2006-06-28,16339.8,13.558333333333332,72.875
2006-06-29,6092.3,13.375,82.875
2006-06-30,12953.1,15.254166666666668,84.625
2006-07-01,12829.1,14.891666666666666,81.625
2006-07-02,16167.4,15.525,74.79166666666667
2006-07-03,13349.4,15.745833333333332,75.875
2006-07-04,10688.1,14.577272727272726,79.86363636363636
2006-07-05,14950.3,14.145833333333334,80.66666666666667
2006-07-06,17374.7,14.9125,71.58333333333333
2006-07-07,14964.9,14.079166666666666,78.45833333333333
2006-07-08,16693.2,15.329166666666666,75.0
2006-07-09,17082.2,16.545833333333334,71.41666666666667
2006-07-10,16960.600000000002,17.029166666666665,70.75
2006-07-11,16497.8,17.441666666666666,79.04166666666667
2006-07-12,17146.0,17.083333333333332,75.125
2006-07-13,17945.6,15.320833333333333,70.91666666666667
2006-07-14,15786.0,14.566666666666668,73.20833333333333
2006-07-15,17732.1,13.029166666666667,77.25
2006-07-16,14419.4,14.9125,73.95833333333333
2006-07-17,17378.9,16.191666666666666,69.125
2006-07-18,16423.5,14.716666666666667,73.79166666666667
2006-07-19,18131.9,14.831818181818182,66.0909090909091
2006-07-20,17636.0,14.616666666666667,63.5
2006-07-21,17948.0,15.137500000000001,63.166666666666664
2006-07-22,18208.0,16.058333333333334,62.666666666666664
2006-07-23,18406.8,15.8375,62.25
2006-07-24,18450.7,15.683333333333332,62.083333333333336
2006-07-25,18334.4,16.462500000000002,59.666666666666664
2006-07-26,18815.8,16.591666666666665,54.041666666666664
2006-07-27,18550.2,16.2,55.041666666666664
2006-07-28,16890.7,17.625,58.916666666666664
2006-07-29,6649.6,17.7375,67.95833333333333
2006-07-30,7521.3,15.700000000000001,88.75
2006-07-31,7918.7,15.0375,86.45833333333333
2006-08-01,14483.6,18.291666666666668,79.83333333333333
2006-08-02,16946.1,18.787499999999998,73.79166666666667
2006-08-03,12355.9,18.337500000000002,78.29166666666667
2006-08-04,15798.699999999999,19.191666666666666,72.5
2006-08-05,17731.8,19.329166666666666,69.0
2006-08-06,19195.3,18.875,66.95833333333333
2006-08-07,19449.399999999998,18.4875,67.95833333333333
2006-08-08,20339.2,17.716666666666665,62.291666666666664
2006-08-09,20526.7,17.808333333333334,53.291666666666664
2006-08-10,19734.5,18.933333333333334,61.458333333333336
2006-08-11,19911.8,18.804166666666667,62.416666666666664
2006-08-12,19808.0,18.541666666666668,64.5
2006-08-13,19365.5,18.783333333333335,62.708333333333336
2006-08-14,20625.9,19.087500000000002,63.541666666666664
2006-08-15,15900.199999999999,18.39047619047619,63.857142857142854
2006-08-16,20567.0,20.087500000000002,63.208333333333336
2006-08-17,19833.8,20.675,58.375
2006-08-18,16488.100000000002,20.191666666666666,69.33333333333333
2006-08-19,17844.1,20.341666666666665,63.25
2006-08-20,8146.200000000001,18.633333333333333,77.25
2006-08-21,19815.5,16.804166666666667,72.33333333333333
2006-08-22,14498.7,14.725,77.70833333333333
2006-08-23,20353.7,18.5125,67.95833333333333
2006-08-24,19861.5,18.229166666666668,68.25
2006-08-25,20266.6,18.908333333333335,56.833333333333336
2006-08-26,16917.1,18.754166666666666,63.666666666666664
2006-08-27,11700.7,18.083333333333332,71.20833333333333
2006-08-28,5137.0,16.2,87.25
2006-08-29,14685.0,16.908333333333335,84.125
2006-08-30,23062.8,14.391666666666666,67.45833333333333
2006-08-31,21727.2,15.5875,67.25
2006-09-01,18248.0,18.833333333333332,64.625
2006-09-02,6026.1,17.525000000000002,85.66666666666667
2006-09-03,17582.600000000002,17.7,81.20833333333333
2006-09-04,13273.3,17.395833333333332,82.04166666666667
2006-09-05,16572.0,13.958333333333334,80.41666666666667
2006-09-06,8716.9,11.341666666666667,71.54166666666667
2006-09-07,16350.6,14.2125,71.91666666666667
2006-09-08,19415.6,16.254166666666666,70.83333333333333
2006-09-09,22729.8,16.6375,64.29166666666667
2006-09-10,17876.6,17.804166666666667,65.33333333333333
2006-09-11,24135.0,19.445833333333333,64.125
2006-09-12,23856.8,20.054166666666667,63.791666666666664
2006-09-13,24158.8,20.4875,54.791666666666664
2006-09-14,24415.0,20.591666666666665,48.708333333333336
2006-09-15,24006.2,21.333333333333332,53.583333333333336
2006-09-16,22039.600000000002,21.508333333333336,58.041666666666664
2006-09-17,14984.5,20.854166666666668,69.75
2006-09-18,6121.5,18.233333333333334,85.08333333333333
2006-09-19,10901.5,17.541666666666668,81.79166666666667
2006-09-20,15225.1,20.604166666666668,76.375
2006-09-21,13648.9,19.654166666666665,83.58333333333333
